file,msg,msg_zh,source,msg_id,cutscene_source,wem_id,deprecated,msg_id_number
/@/ogg/190975498.ogg,I will go with the Tarnished. So that our journey will not have been in vain.,为了不白费我们过去的努力，\n接下来，我要和这位褪色者同行。,Latenna,228013020,,190975498,,228013020
/@/ogg/448384260.ogg,"Forgive me, Lobo.",所以原谅我吧，罗伯。,Latenna,228013030,,448384260,,228013030
,...,……,Latenna,228013040,,unkwem,,228013040
/@/ogg/33882766.ogg,Call upon me when needed.,……需要时，随时呼唤我。,Latenna,228014000,,33882766,,228014000
/@/ogg/463746150.ogg,And I will fight at your side.,我愿意为你而战。,Latenna,228014010,,463746150,,228014010
/@/ogg/248071988.ogg,Well...,……这样啊。,Latenna,228015000,,248071988,,228015000
/@/ogg/672075557.ogg,I understand. You must have your own duty to fulfil.,我知道了，毕竟你也有要完成的使命。,Latenna,228015010,,672075557,,228015010
/@/ogg/470894645.ogg,"But please, allow me to say my piece.",不过，我还是透露一些资讯给你。,Latenna,228015020,,470894645,,228015020
/@/ogg/145420934.ogg,"Even if you cannot take me, old Albus wished I relay to you the following:",即使你无法答应我的要求，\n我也不能忽视艾尔帕斯老先生的遗愿。,Latenna,228015030,,145420934,,228015030
/@/ogg/289310931.ogg,The other half of the medallion can be found beyond the forbidden lands north of the Erdtree.,……我听说另一个符节\n在黄金树的北方，必须深入禁域──,Latenna,228015040,,289310931,,228015040
/@/ogg/420550070.ogg,"In Castle Sol, on the Mountaintops of the Giants, accessible by the Grand Lift of Rold.",就在索尔城。用洛德大升降机向上移动，\n那座城就在巨人山顶。,Latenna,228015050,,420550070,,228015050
/@/ogg/964431238.ogg,"If you seek the other half of the medallion, they say it's beyond the forbidden lands north of the Erdtree.",……我听说另一个符节\n在黄金树的北方，必须深入禁域──,Latenna,228016000,,964431238,,228016000
/@/ogg/420550070.ogg,"In Castle Sol, on the Mountaintops of the Giants, accessible by the Grand Lift of Rold.",就在索尔城。用洛德大升降机向上移动，\n那座城就在巨人山顶。,Latenna,228016010,,420550070,,228016010
/@/ogg/1029009634.ogg,My thanks...,……谢谢。,Latenna,228017000,,1029009634,,228017000
/@/ogg/115634395.ogg,"You'll lead me then, to the land of Miquella's Haligtree.",谢谢你愿意带我回到米凯拉大人的圣树。,Latenna,228017010,,115634395,,228017010
/@/ogg/353500723.ogg,"Farewell, Lobo. My faithful wolf, my better half.",罗伯，该道别了。\n我的狼，忠心不二的伙伴啊。,Latenna,228017020,,353500723,,228017020
/@/ogg/639967104.ogg,I will go with the Tarnished. So that our journey will not have been in vain.,为了不白费我们过去的努力，\n接下来，我要和这位褪色者同行。,Latenna,228017030,,639967104,,228017030
/@/ogg/975054214.ogg,"Forgive me, Lobo.",所以原谅我吧，罗伯。,Latenna,228017040,,975054214,,228017040
,...,……,Latenna,228017050,,unkwem,,228017050
/@/ogg/26880333.ogg,"Do you hear me? It is I, Latenna.",……能打扰你一下吗？,Latenna,228018000,,26880333,,228018000
/@/ogg/924149726.ogg,"We're almost there. Castle Sol lies just off to the north,",索尔城就在附近，从这里往北走一段路的地方。,Latenna,228018010,,924149726,,228018010
/@/ogg/427010532.ogg,where the other medallion is housed. It will grant passage to the land of the Haligtree.,通往圣树所需的另一个符节，应该能在那里找到。,Latenna,228018020,,427010532,,228018020
/@/ogg/798376550.ogg,"Castle Sol lies just off to the north,",索尔城就在从这里往北走一段路的地方。,Latenna,228019000,,798376550,,228019000
/@/ogg/266930282.ogg,where the other medallion is housed. It will grant passage to the land of the Haligtree.,通往圣树所需的另一个符节，应该能在那里找到。,Latenna,228019010,,266930282,,228019010
/@/ogg/649233875.ogg,Oh young yet towering sister of ours.,来，庞大的妹妹啊。,Latenna,228020000,,649233875,,228020000
/@/ogg/488230945.ogg,Let the birthing droplet in.,接受初始泪滴吧。,Latenna,228020010,,488230945,,228020010
/@/ogg/136112676.ogg,And create life. For us. For all the Albinaurics.,为了我们白金之子，萌发生命吧。,Latenna,228020020,,136112676,,228020020
/@/ogg/264015072.ogg,Thank you.,……谢谢你。,Latenna,228021000,,264015072,,228021000
/@/ogg/563261552.ogg,I've finally fulfilled my purpose.,我终于完成使命了。,Latenna,228021010,,563261552,,228021010
/@/ogg/680594867.ogg,Our young yet towering sister will give us hope.,我们那身形庞大的妹妹，肯定会成为希望。,Latenna,228021020,,680594867,,228021020
/@/ogg/499416741.ogg,"Now that nothing is left unfinished,",我心中已无罣碍。,Latenna,228021030,,499416741,,228021030
/@/ogg/317870979.ogg,I will join you in battle to the bitter end.,让我和你战斗到最后一刻吧。,Latenna,228021040,,317870979,,228021040
/@/ogg/775429338.ogg,"And when the fighting is done,",……然后，等到战争结束后，,Latenna,228021050,,775429338,,228021050
/@/ogg/866243299.ogg,"then you may lay me to rest. Beside Lobo, my dear wolf.",能把我葬在我的狼，罗伯身边吗？,Latenna,228021060,,866243299,,228021060
,...,……,Latenna,228021070,,unkwem,,228021070
/@/ogg/567726827.ogg,"Do you hear me? It is I, Latenna.",……能打扰你一下吗？,Latenna,228030000,,567726827,,228030000
/@/ogg/932814591.ogg,"We have reached the land of Miquella's Haligtree, where Lobo and I began our travels.",这里是米凯拉大人的圣树所在地，\n也是我和罗伯旅行的起点。,Latenna,228030010,,932814591,,228030010
/@/ogg/894680962.ogg,It's entirely thanks to you that I'm so close to home.,幸亏有你帮忙，我终于回到这里。,Latenna,228030020,,894680962,,228030020
/@/ogg/124121754.ogg,These great snow-laden lands stretch far to the north.,在这片雪白大地往北一直走，,Latenna,228030030,,124121754,,228030030
/@/ogg/19203544.ogg,"And beyond the ancient bowers, and the liturgical town of Ordina,",经过几棵古代树、“仪典镇”奥缇那之后，继续往前，,Latenna,228030040,,19203544,,228030040
/@/ogg/595460302.ogg,lies the place to which I must return.,那里有我想回去的地方。,Latenna,228030050,,595460302,,228030050
/@/ogg/201289557.ogg,We have reached the land of Miquella's Haligtree.,这里是米凯拉大人的圣树所在地。,Latenna,228031000,,201289557,,228031000
/@/ogg/563748176.ogg,These great snow-laden lands stretch far to the north.,在这片雪白大地往北一直走，,Latenna,228031010,,563748176,,228031010
/@/ogg/51127538.ogg,"And beyond the ancient bowers, and the liturgical town of Ordina,",经过几棵古代树、“仪典镇”奥缇那之后，继续往前，,Latenna,228031020,,51127538,,228031020
/@/ogg/887248183.ogg,lies the place to which I must return.,那里有我想回去的地方。,Latenna,228031030,,887248183,,228031030
/@/ogg/1050171837.ogg,Ngh!,呜。,Latenna,228800000,,1050171837,,228800000
/@/ogg/863745570.ogg,"Stop, now.",快住手吧。,Latenna,228801000,,863745570,,228801000
/@/ogg/604103000.ogg,And I'll consider that a simple mishap.,现在还能一笑置之。,Latenna,228801010,,604103000,,228801010
/@/ogg/369497647.ogg,Are all you Tarnished the same?,褪色者全都是一丘之貉……,Latenna,228802000,,369497647,,228802000
/@/ogg/442142044.ogg,Was taking my other half not enough for you?,都夺走我的伙伴了，你们还不知足吗！,Latenna,228802010,,442142044,,228802010
/@/ogg/358168826.ogg,"There is no meaning in a fight, lest it serve a greater duty.",……与使命无关的战斗，毫无意义。,Latenna,228803000,,358168826,,228803000
/@/ogg/884577097.ogg,Ohh...Phillia,……啊，菲莉亚……,Latenna,228804000,,884577097,,228804000
/@/ogg/721481716.ogg,Take...the birthing...droplet...,你的、初始泪滴……,Latenna,228804010,,721481716,,228804010
, ,,Latenna,228900000,,unkwem,,228900000
, ,,Latenna,228900010,,unkwem,,228900010
, ,,Latenna,228900020,,unkwem,,228900020
/@/ogg/694544705.ogg,"Brave Tarnished, welcome to the Volcano Manor.",褪色者啊，欢迎来到火山官邸。,Tanith,300001000,,694544705,,300001000
/@/ogg/509792464.ogg,"I am Tanith, the proprietress of this house.",我名为塔妮丝，是这座官邸的主人。,Tanith,300001010,,509792464,,300001010
/@/ogg/43522343.ogg,Rya spoke well of you.,菈雅曾提过你，,Tanith,300001020,,43522343,,300001020
/@/ogg/1013276940.ogg,"\""A warrior of promise,\"" I believe she said.",听说你是大有可为的人才。,Tanith,300001030,,1013276940,,300001030
/@/ogg/904728211.ogg,Perhaps you are prepared to make a commitment.,那么请容我一问，再次确认你的意愿：,Tanith,300001040,,904728211,,300001040
/@/ogg/757946301.ogg,"Will you join us here at the Volcano Manor, and resist the tide?",你愿意加入火山官邸，与我们并肩而战吗？,Tanith,300001050,,757946301,,300001050
/@/ogg/411080646.ogg,"Why accept the burden of their grace, or be fooled by the dogmatic ramblings of the Fingers?",赐福的指引，指头的傲慢空话──\n那强加的一切，我们不打算遵从……,Tanith,300001060,,411080646,,300001060
/@/ogg/893743406.ogg,"Rise with us, against the Erdtree.",我们要对黄金树举剑相向。,Tanith,300001070,,893743406,,300001070
/@/ogg/478818840.ogg,Interesting. Your decision is most welcome.,谢谢你给出肯定的回复。,Tanith,300002000,,478818840,,300002000
/@/ogg/947750785.ogg,Now you belong to the Volcano Manor family.,如此一来，你就是火山官邸的一员。,Tanith,300002010,,947750785,,300002010
/@/ogg/511893007.ogg,The drawing room lies down the hall. Make yourself comfortable.,走廊的尽头有间客房供你使用，请当作自己家。,Tanith,300002020,,511893007,,300002020
/@/ogg/348161829.ogg,But be sure to earn your keep.,……接下来要请你多关照了。,Tanith,300002030,,348161829,,300002030
/@/ogg/558739618.ogg,Well. That is unfortunate.,……这样啊，真遗憾。,Tanith,300003000,,558739618,,300003000
/@/ogg/891210342.ogg,"Rya will be disappointed, but I won't twist your arm.",菈雅听到肯定会很难受，虽然这也是无可奈何。,Tanith,300003010,,891210342,,300003010
/@/ogg/669892382.ogg,"Now, time for you to leave, I should think.",……请离开这座官邸，,Tanith,300003020,,669892382,,300003020
/@/ogg/100415616.ogg,Let this intersection of our paths be the last.,我们彼此是走在平行线上。,Tanith,300003030,,100415616,,300003030
/@/ogg/538628929.ogg,Aren't you precocious.,哦，你是……,Tanith,300004000,,538628929,,300004000
/@/ogg/88331844.ogg,We rarely receive visitors to the Volcano Manor without invitation.,竟然自行前来我们火山官邸，真是稀客。,Tanith,300004010,,88331844,,300004010
/@/ogg/349343137.ogg,Fascinating. And not unlike another guest we had long ago…,……有趣。回想起来，那人也是如此……,Tanith,300004020,,349343137,,300004020
/@/ogg/998146416.ogg,"So, Tarnished, have you ever harboured doubts?",我说，你身为褪色者，难道不曾怀疑？,Tanith,300004030,,998146416,,300004030
/@/ogg/972738716.ogg,"About the burden of grace, and the dogmatic ramblings of the Fingers?",赐福的指引，指头的傲慢空话──\n那强加的一切，你认为理所当然？,Tanith,300004040,,972738716,,300004040
/@/ogg/950949660.ogg,"If you have, why not join the Volcano Manor, and fight with us?",既然心存疑念，何不加入火山官邸，一起并肩战斗？,Tanith,300004050,,950949660,,300004050
/@/ogg/849652464.ogg,"Rise with us, against the Erdtree.",……一同对黄金树举剑相向。,Tanith,300004060,,849652464,,300004060
/@/ogg/802690175.ogg,Your decision is most welcome.,谢谢你给出肯定的回复。,Tanith,300005000,,802690175,,300005000
/@/ogg/697289360.ogg,Now you belong to the Volcano Manor family.,如此一来，你就是火山官邸的一员。,Tanith,300005010,,697289360,,300005010
/@/ogg/525047623.ogg,The drawing room lies down the hall. Make yourself comfortable.,走廊的尽头有间客房供你使用，请当作自己家。,Tanith,300005020,,525047623,,300005020
/@/ogg/228996406.ogg,"I am Tanith, the proprietress of this house. An honour to have you.",我名为塔妮丝，是这座官邸的主人。\n接下来要请你多关照了。,Tanith,300005030,,228996406,,300005030
/@/ogg/275294138.ogg,Well. That is unfortunate.,……这样啊，真遗憾。,Tanith,300006000,,275294138,,300006000
/@/ogg/159251151.ogg,"Now, time for you to leave, I should think.",……既然如此，请离开这座官邸，,Tanith,300006010,,159251151,,300006010
/@/ogg/943598324.ogg,Let this intersection of our paths be the last.,我们彼此是走在平行线上。,Tanith,300006020,,943598324,,300006020
/@/ogg/305240827.ogg,Did you read the letter left for you?,……放在房间里的信件，你应该看过了。,Tanith,300007000,,305240827,,300007000
/@/ogg/404529027.ogg,That is the task the Volcano Manor desires you enact.,那是火山官邸对你发出的委托，,Tanith,300007010,,404529027,,300007010
/@/ogg/920576209.ogg,You will be compensated once the deed is done. Good luck.,当然也有相对的报酬，拜托你了。,Tanith,300007020,,920576209,,300007020
/@/ogg/457654564.ogg,"If you are loath to hunt your own kin, so be it.",但如果你对狩猎同胞仍有一丝犹豫，那也无妨。,Tanith,300007030,,457654564,,300007030
/@/ogg/813433222.ogg,But you must leave this house at once.,立刻离开这座官邸便是。,Tanith,300007040,,813433222,,300007040
/@/ogg/964051414.ogg,This is a war against the Erdtree.,我们要对黄金树举剑相向，,Tanith,300007050,,964051414,,300007050
/@/ogg/378307934.ogg,"We have no place for the meek, nor the luxury of keeping clean hands.",不需要软弱的人为伙，\n人人都要有玷污双手的心理准备。,Tanith,300007060,,378307934,,300007060
/@/ogg/886611185.ogg,What's this?,……什么事？,Tanith,300008000,,886611185,,300008000
/@/ogg/716230397.ogg,Have you reconsidered the prospect?,难道你想说，自己改变心意了？,Tanith,300008010,,716230397,,300008010
/@/ogg/1043864751.ogg,"Of rising with us, against the Erdtree?",……想与我们并肩而战，对黄金树举剑相向？,Tanith,300008020,,1043864751,,300008020
/@/ogg/583059709.ogg,Very well.,……嗯，也好。,Tanith,300009000,,583059709,,300009000
/@/ogg/1048032889.ogg,Your decision is most welcome.,谢谢你给出肯定的回复。,Tanith,300009010,,1048032889,,300009010
/@/ogg/965220437.ogg,Now you belong to the Volcano Manor family.,如此一来，你就是火山官邸的一员。,Tanith,300009020,,965220437,,300009020
/@/ogg/853209135.ogg,The drawing room lies down the hall. Make yourself comfortable.,走廊的尽头有间客房供你使用，请当作自己家。,Tanith,300009030,,853209135,,300009030
/@/ogg/763638242.ogg,You've completed your task.,看来你完美达成委托了。,Tanith,300010000,,763638242,,300010000
/@/ogg/172155365.ogg,"I am pleased. Now you are a recusant true, and a full-fledged member of the Volcano Manor.",真令人雀跃。如此一来，你也挤身叛律者之列。\n名符其实，成为我们火山官邸的一员。,Tanith,300010010,,172155365,,300010010
/@/ogg/496490688.ogg,"This is your reward, as promised.",收下吧，这是先前提过的报酬。,Tanith,300010020,,496490688,,300010020
/@/ogg/1030487984.ogg,Never forget. That the recusant fights to tread the path of the champion.,……请记得，叛律者的战斗，\n会开拓出成为英雄的道路。,Tanith,300010030,,1030487984,,300010030
/@/ogg/606455156.ogg,"The way is tainted, but for this very reason,",即使过程会遭遇污秽、不洁，\n不，应该说正因为如此，,Tanith,300010040,,606455156,,300010040
/@/ogg/1047095589.ogg,it is the true path to valour.,才能通往成为英雄的道路。,Tanith,300010050,,1047095589,,300010050
/@/ogg/973239004.ogg,I see you've performed another task for us.,……你又完美达成委托了。,Tanith,300012000,,973239004,,300012000
/@/ogg/989452953.ogg,"Here is your usual reward. Please, take it.",收下吧，平时受你关照，这是谢礼。,Tanith,300012010,,989452953,,300012010
/@/ogg/375114067.ogg,"Now, perhaps the time has come to tell you.",……看来也是时候告诉你了──,Tanith,300012020,,375114067,,300012020
/@/ogg/193467647.ogg,"Of the true ruler of this manor, Lord Rykard.",关于火山官邸的真正主人，吾王拉卡德的事情。,Tanith,300012030,,193467647,,300012030
/@/ogg/549691592.ogg,The Erdtree blessed the Tarnished with grace.,黄金树给予褪色者赐福，,Tanith,300012040,,549691592,,300012040
/@/ogg/369868781.ogg,"But it was all too meagre, in the face of the enormity of their task.",但和受到指引，随之肩负的使命相比，\n那赐福实在过于渺小……,Tanith,300012050,,369868781,,300012050
/@/ogg/226870970.ogg,"The Tarnished were forced to scavenge, squabbling for crumbs.",因此褪色者渴求力量，也被迫如此。,Tanith,300012060,,226870970,,300012060
/@/ogg/413274899.ogg,"Like the shardbearers, vying for power in the wake of the Shattering.",如同当年艾尔登法环破碎之时，\n拥有大卢恩的君王面临的窘境。,Tanith,300012070,,413274899,,300012070
/@/ogg/171743948.ogg,"Our Lord, indignant, has refused. To scurry about, fighting over what miserly scraps they allow us.",被迫抢夺彼此分得的力量──\n吾王对此气愤非常，无法接受如此肤浅的行为。,Tanith,300012080,,171743948,,300012080
/@/ogg/729707831.ogg,"If the Erdtree, and indeed the very gods, would debase us so,",既然黄金树，也就是神祇有意糟蹋我们，,Tanith,300012090,,729707831,,300012090
/@/ogg/106321029.ogg,"then we are willing to raise the banner of resistance, even if it means heresy.",那么，即使要犯下叛律的亵渎之举，\n我们也要揭竿而起，维护尊严。,Tanith,300012100,,106321029,,300012100
/@/ogg/375184100.ogg,"We at the Volcano Manor, under Lord Rykard, have sworn no rest until it is done.",此为火山官邸的全体共识，更是吾王拉卡德的决心。,Tanith,300012110,,375184100,,300012110
/@/ogg/966321689.ogg,"If you follow this heroic path, one day the Lord will see you.",……只要继续在英雄的道路上迈进，\n总有一天，你也会见到吾王。,Tanith,300012120,,966321689,,300012120
/@/ogg/1050003958.ogg,The Lord's visits with our champions are always a spectacle.,身处战场之人邂逅彼此，那一刻总是绝景。,Tanith,300012130,,1050003958,,300012130
/@/ogg/24282389.ogg,It cannot come a day too soon!,尽管期待那一天到来吧，呵呵。,Tanith,300012140,,24282389,,300012140
/@/ogg/249422395.ogg,The letter describes the task the Volcano Manor desires you enact.,放在房间里的信件，是火山官邸对你发出的委托。,Tanith,300013000,,249422395,,300013000
/@/ogg/910810367.ogg,You will be compensated once the deed is done. Good luck.,当然也有相对的报酬，拜托你了。,Tanith,300013010,,910810367,,300013010
/@/ogg/601549652.ogg,"If you follow this heroic path, one day the Lord will see you.",……只要继续在英雄的道路上迈进，\n总有一天，你也会见到吾王。,Tanith,300014000,,601549652,,300014000
/@/ogg/442896210.ogg,It cannot come a day too soon!,尽管期待那一天到来吧，呵呵。,Tanith,300014010,,442896210,,300014010
/@/ogg/946022248.ogg,"She said that, to you?",……那孩子问了这件事吗……？,Tanith,300021000,,946022248,,300021000
/@/ogg/1065056743.ogg,I should have known something was wrong. The signs were clear enough.,看她最近有些怪异，果然是心里有烦恼……,Tanith,300021010,,1065056743,,300021010
/@/ogg/28666160.ogg,Well. Zorayas has placed her trust in you. All the more reason I must tell you.,泽菈雅丝对你敞开了心房，\n所以我希望你也能明白──,Tanith,300021020,,28666160,,300021020
/@/ogg/471356528.ogg,"That some things are better left unknown. Besides, no-one should be blamed for their heritage.",真相大白不见得是好事。\n身世如何，也不该责怪当事人。,Tanith,300021030,,471356528,,300021030
/@/ogg/1012814669.ogg,Think about it. We are resisting the ways of the Erdtree itself.,你也清楚，我们该做的是对抗黄金树律法。,Tanith,300021040,,1012814669,,300021040
/@/ogg/38229093.ogg,What matters one's lineage in such a crisis?,相比之下，身世根本不值一提。,Tanith,300021050,,38229093,,300021050
/@/ogg/37724618.ogg,"No, I haven't seen Zorayas anywhere.",……是你啊，我找不到泽菈雅丝。,Tanith,300022000,,37724618,,300022000
/@/ogg/627620696.ogg,And she has no scouting duties now.,她应该没有招募者的任务在身。,Tanith,300022010,,627620696,,300022010
/@/ogg/582279482.ogg,Has she gone off in search of answers?,……她还在调查吧。,Tanith,300022020,,582279482,,300022020
/@/ogg/527307602.ogg,Why won't she just listen...,为什么这么不明事理……,Tanith,300022030,,527307602,,300022030
/@/ogg/962448780.ogg,May I ask your aid?,我有事情想要拜托你。,Tanith,300023000,,962448780,,300023000
/@/ogg/474963500.ogg,"Not as the Manor's proprietress, but as Zorayas' mother.",不是以火山官邸之主，\n而是以泽菈雅丝之母身分请托。,Tanith,300023010,,474963500,,300023010
/@/ogg/703022966.ogg,"If she discovers the answer to her question, and it causes distress,",如果你发现她找到盼望已久的答案，\n因此一蹶不振的时候，,Tanith,300023020,,703022966,,300023020
/@/ogg/738230153.ogg,have her drink this potion.,希望你让她喝下这帖药。,Tanith,300023030,,738230153,,300023030
/@/ogg/800156742.ogg,To purge that which would cause her pain.,……这可以让她忘记所有的痛苦。,Tanith,300023040,,800156742,,300023040
/@/ogg/650622341.ogg,"Yes, I know.",嗯，我心知肚明。,Tanith,300024000,,650622341,,300024000
/@/ogg/277912616.ogg,My wish is a grave disrespect to her.,这个请托是在践踏泽菈雅丝的尊严，,Tanith,300024010,,277912616,,300024010
/@/ogg/394643895.ogg,No different than the Erdtree's imposition.,和黄金树对我们做出的事情没有两样。,Tanith,300024020,,394643895,,300024020
/@/ogg/966598114.ogg,But I've no choice... It must be done.,可是，我……我不得不出此下策。,Tanith,300024030,,966598114,,300024030
/@/ogg/510968762.ogg,"Thank you, for allowing me this.",……谢谢你实现我的愿望。,Tanith,300025000,,510968762,,300025000
/@/ogg/92935757.ogg,I will never be a good mother. My heart is too frail.,我真的不配为人母，我太软弱了，,Tanith,300025010,,92935757,,300025010
/@/ogg/141943730.ogg,Our Lord must have known this all along.,吾王应该早就知情。,Tanith,300025020,,141943730,,300025020
/@/ogg/908176301.ogg,My meekness is all too clear...,哈哈……真是软弱……,Tanith,300025030,,908176301,,300025030
/@/ogg/1069648206.ogg,"Really, she is dead, then...",……她丧失性命了，是吗。,Tanith,300026000,,1069648206,,300026000
/@/ogg/268126288.ogg,My gratitude for your forthrightness.,谢谢你告诉我。,Tanith,300026010,,268126288,,300026010
/@/ogg/231320969.ogg,If you would...allow me some time alone.,只是……可以让我独处一阵子吗……？,Tanith,300026020,,231320969,,300026020
/@/ogg/516716871.ogg,"Please, allow me some time alone.",……抱歉，让我一个人静一静吧……,Tanith,300029000,,516716871,,300029000
/@/ogg/274415469.ogg,I see that you've stayed the path of champions.,看来，你确实走在英雄的道路上。,Tanith,300030000,,274415469,,300030000
/@/ogg/1063445741.ogg,"This is your usual reward. Please, take it.",收下吧，平时受你关照，这是谢礼。,Tanith,300030010,,1063445741,,300030010
/@/ogg/237033909.ogg,Perhaps you are ready. Might you see our Lord?,……也是时候让你觐见吾王，你意下如何？,Tanith,300030020,,237033909,,300030020
/@/ogg/995702791.ogg,"Our Lord will no doubt welcome you. Another kindred spirit, treading the path of champions.",吾王肯定很欢迎你这位并肩同行的英雄──新的族人。,Tanith,300030030,,995702791,,300030030
/@/ogg/940114062.ogg,"Yes, as it should be.",……嗯，我知道了。,Tanith,300031000,,940114062,,300031000
/@/ogg/719943311.ogg,"Now, close your eyes for a moment.",闭上你的双眼，稍待片刻，,Tanith,300031010,,719943311,,300031010
/@/ogg/732282107.ogg,I will transport you to the Lord's chamber.,我来带领你前往吾王的身边。,Tanith,300031020,,732282107,,300031020
/@/ogg/293662998.ogg,"Farewell, then.",……永别了，,Tanith,300031030,,293662998,,300031030
/@/ogg/115650582.ogg,May your visit be fruitful.,希望会是一场完美的邂逅。,Tanith,300031040,,115650582,,300031040
/@/ogg/960803021.ogg,"I see... Well, I cannot make you take the leap.",这样啊……没关系，这不强迫。,Tanith,300032000,,960803021,,300032000
/@/ogg/704949078.ogg,But do know this.,但是希望你记住，,Tanith,300032010,,704949078,,300032010
/@/ogg/153644813.ogg,"To follow the path of valour, an audience with our Lord is essential.",既然有意在英雄的道路上迈进，你是应该觐见吾王。,Tanith,300032020,,153644813,,300032020
/@/ogg/878316657.ogg,"In order to defy this debasement, and rise up against the Erdtree.",有意为了黄金树践踏尊严一事揭竿而起，更是如此。,Tanith,300032030,,878316657,,300032030
/@/ogg/987976847.ogg,Like a true recusant of the Volcano Manor.,这是火山官邸渴求达成的愿望。,Tanith,300032040,,987976847,,300032040
/@/ogg/949097256.ogg,Won't you consider having an audience with our Lord?,……觐见吾王这事，你意下如何？,Tanith,300033000,,949097256,,300033000
/@/ogg/120976267.ogg,"Our Lord will no doubt welcome you. Another kindred spirit, treading the path of champions.",吾王肯定很欢迎你这位并肩同行的英雄──新的族人。,Tanith,300033010,,120976267,,300033010
/@/ogg/226364389.ogg,You...,……你……,Tanith,300040000,,226364389,,300040000
/@/ogg/772092153.ogg,It's true then. You've defeated our Lord.,……是这样啊，吾王败下阵来了。,Tanith,300040010,,772092153,,300040010
/@/ogg/382438461.ogg,"No, I must thank you. Our Lord was yet weak. You have taught us that.",没关系，我很感谢你。\n让我明白了吾王的力量还不足。,Tanith,300040020,,382438461,,300040020
/@/ogg/148694292.ogg,"Defeat is not the end. Our Lord is immortal, and will one day rise again, stronger.",……然而败战并不是终点──\n吾王是不死之身，总有一天会复活成更强的存在。,Tanith,300040030,,148694292,,300040030
/@/ogg/711362022.ogg,"Until then, I must stay the path, and do my part.",我会为此开始做一切准备。,Tanith,300040040,,711362022,,300040040
/@/ogg/427667446.ogg,I will leave the Volcano Manor before long.,我就快离开火山官邸了。,Tanith,300041000,,427667446,,300041000
/@/ogg/499438450.ogg,I suggest you do the same.,你也尽快准备离开吧。,Tanith,300041010,,499438450,,300041010
/@/ogg/295453938.ogg,"Here is my thanks. For allowing our Lord to be revived, even stronger than before.",这是我的谢礼──\n你让吾王看见目标，他将复活成更为强大的存在。,Tanith,300041020,,295453938,,300041020
/@/ogg/524310261.ogg,I will miss these encounters.,……只是我感到些许惆怅。,Tanith,300041030,,524310261,,300041030
/@/ogg/266458689.ogg,The champion who walks the tainted path shines all the more.,走在污秽、不洁之路的英雄，总是如此耀眼──,Tanith,300041040,,266458689,,300041040
/@/ogg/596004099.ogg,I always was an admirer.,你真的很吸引人。,Tanith,300041050,,596004099,,300041050
/@/ogg/660053908.ogg,"Oh, you...",噢，是你啊……,Tanith,300050000,,660053908,,300050000
/@/ogg/269057279.ogg,Allow me some time.,要再麻烦你稍待片刻。,Tanith,300050010,,269057279,,300050010
/@/ogg/887718463.ogg,"Our Lord's carcass is vast, and not easily consumed.",吾王的身体过于巨大，实在是很费力。,Tanith,300050020,,887718463,,300050020
/@/ogg/934200318.ogg,"Dear Rykard, please find purchase within me,",拉卡德啊，请在我体内安歇吧。,Tanith,300050030,,934200318,,300050030
/@/ogg/336977576.ogg,I wish to be your serpent; your family.,我想要成为您的蛇，您的族人。,Tanith,300050040,,336977576,,300050040
/@/ogg/563788686.ogg,"One day, let us devour the gods together.",在未来，一定要一起吞噬神祇……,Tanith,300050050,,563788686,,300050050
/@/ogg/870705874.ogg,"Dear Rykard, please find purchase within me,",拉卡德啊，请在我体内安歇吧。,Tanith,300051000,,870705874,,300051000
/@/ogg/154116295.ogg,I wish to be your serpent; your family.,我想要成为您的蛇，您的族人。,Tanith,300051010,,154116295,,300051010
/@/ogg/681882933.ogg,"One day, let us devour the gods together.",在未来，一定要一起吞噬神祇……,Tanith,300051020,,681882933,,300051020
/@/ogg/1025024812.ogg,"Now, time for you to leave, I should think.",……既然如此，请离开这座官邸，,Tanith,300076000,,1025024812,,300076000
/@/ogg/508221955.ogg,Let this intersection of our paths be the last.,我们彼此是走在平行线上。,Tanith,300076010,,508221955,,300076010
/@/ogg/290020177.ogg,The drawing room is through the hall.,……走廊的尽头有间客房供你使用。,Tanith,300077000,,290020177,,300077000
/@/ogg/953889322.ogg,"Use the key I handed you, and make yourself comfortable.",交给你的那把钥匙能开门，请当作自己家。,Tanith,300077010,,953889322,,300077010
/@/ogg/571257223.ogg,What's this?,……什么事？,Tanith,300078000,,571257223,,300078000
/@/ogg/987505815.ogg,Have you reconsidered the prospect?,难道你想说，自己改变心意了？,Tanith,300078010,,987505815,,300078010
/@/ogg/1045167555.ogg,"Of rising with us, against the Erdtree?",……想与我们并肩而战，对黄金树举剑相向？,Tanith,300078020,,1045167555,,300078020
/@/ogg/100504512.ogg,Very well.,……嗯，也好。,Tanith,300079000,,100504512,,300079000
/@/ogg/683114143.ogg,Your decision is most welcome.,谢谢你给出肯定的回复。,Tanith,300079010,,683114143,,300079010
/@/ogg/722807903.ogg,Now you belong to the Volcano Manor family.,如此一来，你就是火山官邸的一员。,Tanith,300079020,,722807903,,300079020
/@/ogg/385044620.ogg,The drawing room lies down the hall. Make yourself comfortable.,走廊的尽头有间客房供你使用，请当作自己家。,Tanith,300079030,,385044620,,300079030
/@/ogg/1005208875.ogg,"Now, time for you to leave, I should think.",……既然如此，请离开这座官邸，,Tanith,300080000,,1005208875,,300080000
